date,hour_of_day,avg(average_speed)
2022-01-09,2,16.55475571241718
2022-01-09,3,17.57668426380168
2022-01-09,4,19.061848365696523
2022-01-09,5,21.233427862146733
2022-01-09,6,21.06099826184845
2022-01-09,7,20.15133883074169
2022-01-09,8,19.070190070786516
2022-01-09,9,17.4426688882367
2022-01-09,10,16.238326869171438
2022-01-09,11,15.471886776166276
2022-01-09,12,14.995998563724987
2022-01-09,13,14.919803468261408
2022-01-09,14,14.558031905526652
2022-01-09,15,14.255033534606062
2022-01-09,16,13.835111434219092
2022-01-09,17,13.65724953993947
2022-01-09,18,14.010022172206169
2022-01-09,19,14.796093734936735
2022-01-09,20,15.129213741174985
2022-01-09,21,16.09683902712967
2022-01-09,22,16.837770933884475
2022-01-09,23,17.541898197346526
2022-01-10,0,18.082838084978576
2022-01-10,1,17.786493254912376
2022-01-10,2,18.782721486312916
2022-01-10,3,20.113921292893114
2022-01-10,4,21.90078531406364
2022-01-10,5,20.691675359910207
2022-01-10,6,16.778900130893707
2022-01-10,7,13.281269138284172
2022-01-10,8,12.494757212753841
2022-01-10,9,13.615603757945554
2022-01-10,10,13.821745117292972
2022-01-10,11,13.985475401897396
2022-01-10,12,13.738827043102647
2022-01-10,13,13.301834802683684
2022-01-10,14,12.739923287441755
2022-01-10,15,12.006096655161603
2022-01-10,16,11.935276024702743
2022-01-10,17,12.106043909733284
2022-01-10,18,13.222155878728087
2022-01-10,19,14.291460260325707
2022-01-10,20,15.131626148943141
2022-01-10,21,15.804604577040504
2022-01-10,22,16.49501568494561
2022-01-10,23,17.241798064433794
2022-01-11,0,17.246459725205717
2022-01-11,1,17.364463264981453
2022-01-11,2,18.183394818855056
2022-01-11,3,19.726568593611834
2022-01-11,4,21.63107095010244
2022-01-11,5,19.866657476897245
2022-01-11,6,16.19235534920225
2022-01-11,7,12.880975245580442
2022-01-11,8,11.917707419052283
2022-01-11,9,12.887296608341565
2022-01-11,10,13.146401263048741
2022-01-11,11,13.205982835268532
2022-01-11,12,13.06911065516071
2022-01-11,13,12.999261642538633
2022-01-11,14,12.174761734184631
2022-01-11,15,11.591193690144603
2022-01-11,16,11.688548978071948
2022-01-11,17,11.858454881288033
2022-01-11,18,12.766761638950966
2022-01-11,19,13.795374256939413
2022-01-11,20,14.65905959508902
2022-01-11,21,15.433447704049115
2022-01-11,22,16.114224484424
2022-01-11,23,16.7125446766491
2022-01-12,0,17.10878155470284
2022-01-12,1,17.500528633908885
2022-01-12,2,18.33860871101129
2022-01-12,3,19.815159312053993
2022-01-12,4,21.6611083914968
2022-01-12,5,20.460424816153562
2022-01-12,6,16.347478002362887
2022-01-12,7,12.972107580139648
2022-01-12,8,12.193954815529851
2022-01-12,9,13.386909980607134
2022-01-12,10,13.525716853544901
2022-01-12,11,13.348080514374255
2022-01-12,12,13.363300220905128
2022-01-12,13,13.333473808147682
2022-01-12,14,12.235373135572106
2022-01-12,15,11.560191833199886
2022-01-12,16,11.647378285029411
2022-01-12,17,11.649164955919328
2022-01-12,18,12.48672635762595
2022-01-12,19,13.590286689116601
2022-01-12,20,14.69268556553461
2022-01-12,21,15.56403590872865
2022-01-12,22,15.931912861034737
2022-01-12,23,16.664692083985535
2022-01-13,0,16.87959174409421
2022-01-13,1,17.392208904204374
2022-01-13,2,18.201265873032753
2022-01-13,3,19.854247041591474
2022-01-13,4,22.836228678777573
2022-01-13,5,21.347069363455255
2022-01-13,6,16.680915523771283
2022-01-13,7,12.955467325786142
2022-01-13,8,12.218224827260915
2022-01-13,9,13.167772115615938
2022-01-13,10,13.343179468314927
2022-01-13,11,13.375718063951558
2022-01-13,12,13.414024284906898
2022-01-13,13,13.128345983625186
2022-01-13,14,12.025954840727286
2022-01-13,15,11.512615672196356
2022-01-13,16,11.157320581191627
2022-01-13,17,10.99259202836074
2022-01-13,18,12.116520073183358
2022-01-13,19,13.368042203146503
2022-01-13,20,14.394488519140392
2022-01-13,21,15.4687697974371
2022-01-13,22,15.93271501013049
2022-01-13,23,16.39215664408983
2022-01-14,0,16.740359882307548
2022-01-14,1,16.968081633988753
2022-01-14,2,17.766225614501305
2022-01-14,3,20.05626473158047
2022-01-14,4,22.844002221159446
2022-01-14,5,21.916569135411546
2022-01-14,6,17.27705574588931
2022-01-14,7,13.53412392095696
2022-01-14,8,12.939529660585448
2022-01-14,9,13.790660892068304
2022-01-14,10,13.720120548627012
2022-01-14,11,13.500015732803863
2022-01-14,12,13.290082112077588
2022-01-14,13,12.935022659051207
2022-01-14,14,11.524049642143328
2022-01-14,15,10.901176130390793
2022-01-14,16,11.144994324820455
2022-01-14,17,11.140506252158998
2022-01-14,18,11.970266486151713
2022-01-14,19,12.74442018956422
2022-01-14,20,13.64099498791688
2022-01-14,21,14.25962261650808
2022-01-14,22,14.544333221721624
2022-01-14,23,14.836268116687467
2022-01-15,0,15.381369547996815
2022-01-15,1,15.845255270336654
2022-01-15,2,16.44070659006125
2022-01-15,3,17.579871608080392
2022-01-15,4,19.56925542798917
2022-01-15,5,21.907321938542257
2022-01-15,6,21.601093622920573
2022-01-15,7,19.24391950361209
2022-01-15,8,17.363418855358262
2022-01-15,9,15.837305460317927
2022-01-15,10,14.746263749086943
2022-01-15,11,13.90977679221041
2022-01-15,12,13.52896754703222
2022-01-15,13,13.260021006943852
2022-01-15,14,13.266509632807416
2022-01-15,15,13.102429348063097
2022-01-15,16,12.713930047926786
2022-01-15,17,12.4540377620079
2022-01-15,18,12.58286439904257
2022-01-15,19,12.811657821682513
2022-01-15,20,13.443628326572076
2022-01-15,21,13.997469777790222
2022-01-15,22,14.436887280476398
2022-01-15,23,14.987246020980466
2022-01-16,0,15.6088172793896
2022-01-16,1,15.90732158544595
2022-01-16,2,16.362143362331768
2022-01-16,3,17.434413177329663
2022-01-16,4,18.578249254683254
2022-01-16,5,20.734851703700006
2022-01-16,6,20.781519023612866
2022-01-16,7,19.589092937171976
2022-01-16,8,18.17175472917705
2022-01-16,9,16.950017480555797
2022-01-16,10,15.746157350908712
2022-01-16,11,15.214999095958595
2022-01-16,12,14.345849905025734
2022-01-16,13,14.065919964007458
2022-01-16,14,13.788602666844408
2022-01-16,15,13.719621231546924
2022-01-16,16,13.585184223953199
2022-01-16,17,13.358372705426273
2022-01-16,18,13.325142259521122
2022-01-16,19,13.057290967561016
2022-01-16,20,13.386297749340141
2022-01-16,21,14.077161152893867
2022-01-16,22,14.77352009748182
2022-01-16,23,15.597637810866665
2022-01-17,0,16.03966945080958
2022-01-17,1,16.169200792410244
2022-01-17,2,16.459412312920925
2022-01-17,3,17.82618592391957
2022-01-17,4,19.947744191847807
2022-01-17,5,20.877832538114596
2022-01-17,6,19.23465430483656
2022-01-17,7,17.922074881654364
2022-01-17,8,16.495191301503276
2022-01-17,9,15.788738340328308
2022-01-17,10,15.537877941494493
2022-01-17,11,14.937650548344873
2022-01-17,12,14.459914946732153
2022-01-17,13,14.749063134428685
2022-01-17,14,14.373181048113752
2022-01-17,15,14.162536978041405
2022-01-17,16,13.804686394839694
2022-01-17,17,13.389425292405248
2022-01-17,18,14.152989771843433
2022-01-17,19,14.953779061318615
2022-01-17,20,15.793636076684246
2022-01-17,21,16.460618142993468
2022-01-17,22,17.198843194996925
2022-01-17,23,17.90941019643354
2022-01-18,0,18.234288085900516
2022-01-18,1,17.920881603974827
2022-01-18,2,18.62851859559622
2022-01-18,3,20.249968652882792
2022-01-18,4,22.038130605843392
2022-01-18,5,20.527338428228987
2022-01-18,6,16.21574835067113
2022-01-18,7,12.668633006797325
2022-01-18,8,11.71975428343977
2022-01-18,9,12.81751054347642
2022-01-18,10,13.249218781352516
2022-01-18,11,13.293183002441099
2022-01-18,12,13.144733423014666
2022-01-18,13,13.018924147250667
2022-01-18,14,12.069336865979182
2022-01-18,15,11.481000578840167
2022-01-18,16,11.275176841433861
2022-01-18,17,11.384055751614607
2022-01-18,18,12.250000786652542
2022-01-18,19,13.771414035459546
2022-01-18,20,14.95849391094091
2022-01-18,21,15.824676796274494
2022-01-18,22,16.262503870696126
2022-01-18,23,16.896238074271
2022-01-19,0,17.258511372610123
2022-01-19,1,17.33234202541812
2022-01-19,2,17.849662329869872
2022-01-19,3,19.842602094993282
2022-01-19,4,22.003501204480656
2022-01-19,5,20.432855327881057
2022-01-19,6,15.813715546709867
2022-01-19,7,12.483686413297182
2022-01-19,8,11.8297199913452
2022-01-19,9,12.806116248563512
2022-01-19,10,13.044386262626295
2022-01-19,11,13.112428111007873
2022-01-19,12,12.96506100296468
2022-01-19,13,12.689326893939846
2022-01-19,14,11.624632593312695
2022-01-19,15,11.202304690479261
2022-01-19,16,11.192144475870494
2022-01-19,17,11.054022116680121
2022-01-19,18,11.984232026959354
2022-01-19,19,13.368985161899687
2022-01-19,20,14.510454930913735
2022-01-19,21,15.561126966382647
2022-01-19,22,16.111943317003945
2022-01-19,23,16.544104426100166
2022-01-20,0,17.11684095516334
2022-01-20,1,17.203846303501216
2022-01-20,2,17.98032361728064
2022-01-20,3,19.451181613230222
2022-01-20,4,20.375387917877873
2022-01-20,5,19.538580585592307
2022-01-20,6,15.370595077945605
2022-01-20,7,11.74328770680901
2022-01-20,8,11.057032992563931
2022-01-20,9,12.007681483412822
2022-01-20,10,12.459540086580018
2022-01-20,11,12.855108616997118
2022-01-20,12,13.42071285496442
2022-01-20,13,13.476224003704717
2022-01-20,14,12.644295106445579
2022-01-20,15,12.33839332451873
2022-01-20,16,12.29868443559337
2022-01-20,17,12.004969704619793
2022-01-20,18,12.40909253302756
2022-01-20,19,13.444097159038732
2022-01-20,20,14.226718447644012
2022-01-20,21,15.068949153652575
2022-01-20,22,15.418005719199067
2022-01-20,23,16.042854053792443
2022-01-21,0,16.04740688479134
2022-01-21,1,16.39501721560269
2022-01-21,2,17.325027766702487
2022-01-21,3,19.028094240582558
2022-01-21,4,21.3079768405657
2022-01-21,5,20.608425428124498
2022-01-21,6,16.740425017757655
2022-01-21,7,13.057932278668746
2022-01-21,8,12.210453998814657
2022-01-21,9,12.960194711517623
2022-01-21,10,12.914637194349998
2022-01-21,11,12.727190240233593
2022-01-21,12,12.476258426305646
2022-01-21,13,12.22321931706253
2022-01-21,14,10.928677985881473
2022-01-21,15,10.3640543454788
2022-01-21,16,10.541277358939533
2022-01-21,17,10.742808005742068
2022-01-21,18,11.41235844492778
2022-01-21,19,12.059999041640808
2022-01-21,20,12.798148590094346
2022-01-21,21,13.590995366664119
2022-01-21,22,13.868907831255884
2022-01-21,23,14.437611446101393
2022-01-22,0,15.076110966592093
2022-01-22,1,15.393558752142395
2022-01-22,2,15.930613220783608
2022-01-22,3,17.123340348600014
2022-01-22,4,18.44452273716915
2022-01-22,5,20.82082810549764
2022-01-22,6,20.492607432565475
2022-01-22,7,18.7024537675641
2022-01-22,8,16.782464902290595
2022-01-22,9,15.360218642092617
2022-01-22,10,14.216768605282072
2022-01-22,11,13.557004298485065
2022-01-22,12,13.055569464254976
2022-01-22,13,12.806110688182647
2022-01-22,14,12.730968873277071
2022-01-22,15,12.432534077727468
2022-01-22,16,12.143487569740259
2022-01-22,17,11.93222674045151
2022-01-22,18,11.951246605933298
2022-01-22,19,12.238686541909725
2022-01-22,20,12.901955304272462
2022-01-22,21,13.488820751932968
2022-01-22,22,13.932499344977296
2022-01-22,23,14.644159243244722
2022-01-23,0,15.327962171961586
2022-01-23,1,15.778067340152292
2022-01-23,2,16.252217426732006
2022-01-23,3,17.078134178897432
2022-01-23,4,18.655227388461682
2022-01-23,5,20.440502942005317
2022-01-23,6,20.778899293098952
2022-01-23,7,19.851514399216004
2022-01-23,8,18.856720008318646
2022-01-23,9,17.223462345494852
2022-01-23,10,15.96919701155111
2022-01-23,11,14.713731286720323
2022-01-23,12,14.167269292827472
2022-01-23,13,14.063857549264146
2022-01-23,14,13.877850412437494
2022-01-23,15,13.720069181552645
2022-01-23,16,13.821349112830086
2022-01-23,17,13.15105281045563
2022-01-23,18,13.555897289849577
2022-01-23,19,14.085252003515011
2022-01-23,20,14.565760059230877
2022-01-23,21,15.554987166529127
2022-01-23,22,16.2348604861633
2022-01-23,23,17.391265539508964
2022-01-24,0,17.749772734501608
2022-01-24,1,17.875631129379748
2022-01-24,2,18.231100849253245
2022-01-24,3,19.39945852157059
2022-01-24,4,21.681500751999636
2022-01-24,5,20.34297117640631
2022-01-24,6,16.0188166442679
2022-01-24,7,12.476236855049601
2022-01-24,8,11.640439116429784
2022-01-24,9,12.945908798399408
2022-01-24,10,13.583983707813678
2022-01-24,11,13.732401313121581
2022-01-24,12,13.679135206445459
2022-01-24,13,13.486451532535002
2022-01-24,14,12.498565856240416
2022-01-24,15,11.813749668614063
2022-01-24,16,11.726750367257045
2022-01-24,17,11.781967679911698
2022-01-24,18,12.856778758012247
2022-01-24,19,14.232948037888239
2022-01-24,20,15.232993530799012
2022-01-24,21,15.904340980423411
2022-01-24,22,16.46199563829666
2022-01-24,23,17.12730174601872
2022-01-25,0,17.385003902141744
2022-01-25,1,17.424451945735306
2022-01-25,2,18.291416180592588
2022-01-25,3,19.672203025341954
2022-01-25,4,21.69807698534372
2022-01-25,5,20.182229983076866
2022-01-25,6,15.578458081652961
2022-01-25,7,12.219869163362306
2022-01-25,8,11.697914809654156
2022-01-25,9,12.636539402043855
2022-01-25,10,12.887847573762544
2022-01-25,11,13.01431965435593
2022-01-25,12,13.09804737010288
2022-01-25,13,13.01933207930885
2022-01-25,14,11.97348744585653
2022-01-25,15,11.088102507524695
2022-01-25,16,10.908125306075311
2022-01-25,17,10.847656444231589
2022-01-25,18,11.840783746414942
2022-01-25,19,13.321156403548217
2022-01-25,20,14.730890227981568
2022-01-25,21,15.436084538108702
2022-01-25,22,15.920966628890348
2022-01-25,23,16.534374388902084
2022-01-26,0,16.924857810534142
2022-01-26,1,17.121408392359644
2022-01-26,2,17.92137083284229
2022-01-26,3,19.40211109525898
2022-01-26,4,21.539501042615814
2022-01-26,5,20.175482130302893
2022-01-26,6,15.916553202785723
2022-01-26,7,12.164884040277636
2022-01-26,8,11.266974006213651
2022-01-26,9,12.018521488457084
2022-01-26,10,12.45340015469004
2022-01-26,11,12.509310359917274
2022-01-26,12,12.163682944052152
2022-01-26,13,12.269735488751806
2022-01-26,14,11.22682798512353
2022-01-26,15,10.6675580093059
2022-01-26,16,10.644149267580922
2022-01-26,17,10.611584765741819
2022-01-26,18,11.543283670376336
2022-01-26,19,12.786140296114743
2022-01-26,20,13.94746368799253
2022-01-26,21,15.06224241675926
2022-01-26,22,15.319193037065311
2022-01-26,23,16.235180894421305
2022-01-27,0,16.590024438153748
2022-01-27,1,16.88051683276334
2022-01-27,2,17.879854849640648
2022-01-27,3,19.52918266274499
2022-01-27,4,21.99783348679902
2022-01-27,5,20.599601265105207
2022-01-27,6,15.94413561894255
2022-01-27,7,12.153169727460865
2022-01-27,8,11.19074316545243
2022-01-27,9,11.931458147138583
2022-01-27,10,12.25816313019888
2022-01-27,11,12.240686788402137
2022-01-27,12,12.333612340135005
2022-01-27,13,12.29051475318521
2022-01-27,14,11.055424732753142
2022-01-27,15,10.315192848633405
2022-01-27,16,10.291896642768378
2022-01-27,17,10.25631360267029
2022-01-27,18,10.953673592454065
2022-01-27,19,12.3397986848534
2022-01-27,20,13.557524624745213
2022-01-27,21,14.548726340400293
2022-01-27,22,15.08699695478462
2022-01-27,23,15.571820966269652
2022-01-28,0,15.927507083913012
2022-01-28,1,16.308069477349452
2022-01-28,2,17.08328475453515
2022-01-28,3,18.893177256488467
2022-01-28,4,21.583469271688376
2022-01-28,5,20.727706738928656
2022-01-28,6,16.373578000466196
2022-01-28,7,12.153894509114131
2022-01-28,8,11.052116745344385
2022-01-28,9,11.710748577431017
2022-01-28,10,11.990016152722399
2022-01-28,11,11.904343377753095
2022-01-28,12,11.715456009052415
2022-01-28,13,11.578062325005341
2022-01-28,14,10.552944302568465
2022-01-28,15,9.993876277381869
2022-01-28,16,10.094555215488985
2022-01-28,17,10.557680022885675
2022-01-28,18,11.525786903452055
2022-01-28,19,12.170363452085233
2022-01-28,20,12.85594760151372
2022-01-28,21,13.489473885881953
2022-01-28,22,13.819223461965722
2022-01-28,23,13.199613236215313
2022-01-29,0,12.772284446341107
2022-01-29,1,11.835478146156683
2022-01-29,2,11.438249104655188
2022-01-29,3,11.805385497075255
2022-01-29,4,12.305607560477913
2022-01-29,5,12.902806972737293
2022-01-29,6,12.291604350109136
2022-01-29,7,11.676483664670819
2022-01-29,8,11.30052947981576
2022-01-29,9,11.191980002980477
2022-01-29,10,10.93841275852256
2022-01-29,11,10.82999501457871
2022-01-29,12,10.89619306073111
2022-01-29,13,11.014298212931505
2022-01-29,14,11.72071609032492
2022-01-29,15,12.240708257058193
2022-01-29,16,12.318126908061503
2022-01-29,17,12.186558311167564
2022-01-29,18,12.149211510617908
2022-01-29,19,11.994905024948775
2022-01-29,20,12.139382230397581
2022-01-29,21,12.477841717016636
2022-01-29,22,12.840718550841002
2022-01-29,23,13.131736368106573
2022-01-30,0,13.61367929301556
2022-01-30,1,13.890976243692299
2022-01-30,2,14.40587991510577
2022-01-30,3,15.29373156971736
2022-01-30,4,16.471771773177355
2022-01-30,5,18.30265600972688
2022-01-30,6,18.768907603892057
2022-01-30,7,17.86884090395539
2022-01-30,8,16.20728689604967
2022-01-30,9,15.300364047915455
2022-01-30,10,14.521791242969918
2022-01-30,11,14.147664329517621
2022-01-30,12,13.839513330743339
2022-01-30,13,13.611824633749498
2022-01-30,14,13.562564068753149
2022-01-30,15,13.560324755741297
2022-01-30,16,13.509821522768966
2022-01-30,17,13.28828622573033
2022-01-30,18,13.463102358798041
2022-01-30,19,13.641801251209076
2022-01-30,20,14.142716216367205
2022-01-30,21,14.770590943931131
2022-01-30,22,15.622767755836813
2022-01-30,23,16.53459275433031
2022-01-31,0,17.05302755180318
2022-01-31,1,16.97813706413391
2022-01-31,2,17.184087190261828
2022-01-31,3,19.64950945648753
2022-01-31,4,21.64413495794014
2022-01-31,5,19.796714549214236
2022-01-31,6,15.654073361380327
2022-01-31,7,11.803334891719755
2022-01-31,8,10.803702166281273
2022-01-31,9,11.559405958312604
2022-01-31,10,12.367815794885106
2022-01-31,11,12.539969668041813
2022-01-31,12,12.607555901050901
2022-01-31,13,12.435518929233075
2022-01-31,14,11.451576859969164
2022-01-31,15,10.82289439449639
2022-01-31,16,10.613987245523983
2022-01-31,17,10.789647078041083
2022-01-31,18,11.605510709335942
2022-01-31,19,12.690103916136598
2022-01-31,20,13.885664404893642
2022-01-31,21,14.738264927668247
2022-01-31,22,15.389540661039659
2022-01-31,23,16.115677772218802
2022-02-01,0,16.621974132729953
2022-02-01,1,16.957804078600482
2022-02-01,2,17.31221972844304
2022-02-01,3,18.825317469225507
2022-02-01,4,20.41814550299789
2022-02-01,5,19.111655074481035
2022-02-01,6,15.64695199495511
2022-02-01,7,12.570857370833362
2022-02-01,8,11.593856692747018
2022-02-01,9,11.742972329400036
2022-02-01,10,11.725519581258203
2022-02-01,11,11.560801057972089
2022-02-01,12,11.624205320912761
2022-02-01,13,11.661312139478266
2022-02-01,14,11.423434310208387
2022-02-01,15,10.972964855449074
2022-02-01,16,10.568488156545083
2022-02-01,17,10.63317431406523
2022-02-01,18,11.38226721482437
2022-02-01,19,12.722014494340472
2022-02-01,20,13.649735607008306
2022-02-01,21,14.563018207140336
2022-02-01,22,15.149654724376964
2022-02-01,23,15.933526080793587
2022-02-02,0,16.398069500452305
2022-02-02,1,16.59726737144492
2022-02-02,2,17.64748194417195
2022-02-02,3,18.94297742701586
2022-02-02,4,20.567417767410046
2022-02-02,5,19.302303408405773
2022-02-02,6,14.816158203441278
2022-02-02,7,11.041827183006605
2022-02-02,8,10.141352891333566
2022-02-02,9,11.016430088530141
2022-02-02,10,11.349957107388583
2022-02-02,11,11.75061055893651
2022-02-02,12,11.654354671492806
2022-02-02,13,11.078332189240605
2022-02-02,14,10.249344568217287
2022-02-02,15,9.797973546015525
2022-02-02,16,9.57428034436389
2022-02-02,17,9.519918806029203
2022-02-02,18,10.528803502460466
2022-02-02,19,12.130968539992294
2022-02-02,20,13.635617771882922
2022-02-02,21,14.511045083641157
2022-02-02,22,15.067656207101438
2022-02-02,23,15.78782120001994
2022-02-03,0,16.09327290810146
2022-02-03,1,16.452042365947218
2022-02-03,2,17.458880174898898
2022-02-03,3,19.05907325333303
2022-02-03,4,21.623506067582035
2022-02-03,5,19.864142810211526
2022-02-03,6,15.052022126658866
2022-02-03,7,11.121312614836206
2022-02-03,8,10.282147551303565
2022-02-03,9,11.02409509918171
2022-02-03,10,11.631849824480133
2022-02-03,11,11.467659755268155
2022-02-03,12,11.018734334982334
2022-02-03,13,11.045195827300653
2022-02-03,14,10.367642477918512
2022-02-03,15,9.560535954624088
2022-02-03,16,9.275702417566153
2022-02-03,17,9.071427189670763
2022-02-03,18,10.017014536131667
2022-02-03,19,11.48820115580153
2022-02-03,20,12.903398042798523
2022-02-03,21,14.025066630219236
2022-02-03,22,14.998969516935713
2022-02-03,23,15.41891423911245
2022-02-04,0,15.713256089920154
2022-02-04,1,16.19664105967229
2022-02-04,2,16.53379143402391
2022-02-04,3,17.786309578108046
2022-02-04,4,20.81452645940667
2022-02-04,5,19.944037014274365
2022-02-04,6,15.802840781779965
2022-02-04,7,11.954780213985744
2022-02-04,8,11.31529646231883
2022-02-04,9,12.350468420579778
2022-02-04,10,12.322301092624778
2022-02-04,11,12.171669822012587
2022-02-04,12,12.006221709862222
2022-02-04,13,11.694038219863673
2022-02-04,14,10.369646598737507
2022-02-04,15,9.865055401622385
2022-02-04,16,10.307486310466812
2022-02-04,17,10.792632258419472
2022-02-04,18,11.49432030882437
2022-02-04,19,12.17482015505178
2022-02-04,20,12.983365431033363
2022-02-04,21,13.611793603221834
2022-02-04,22,14.033702076326133
2022-02-04,23,14.613589391083494
2022-02-05,0,15.014460544944102
2022-02-05,1,15.237858488325646
2022-02-05,2,15.602494568210068
2022-02-05,3,16.74624323242996
2022-02-05,4,18.631451140192635
2022-02-05,5,20.3415126373669
2022-02-05,6,20.821033443471727
2022-02-05,7,18.537866576053236
2022-02-05,8,16.54240384413256
2022-02-05,9,15.119228600901089
2022-02-05,10,13.899770948987218
2022-02-05,11,13.121257833266343
2022-02-05,12,12.730179275462818
2022-02-05,13,12.279149323437453
2022-02-05,14,12.025446505796205
2022-02-05,15,11.80210680915333
2022-02-05,16,11.463788544192216
2022-02-05,17,11.365014349306241
2022-02-05,18,11.538004910645624
2022-02-05,19,11.792492018210284
2022-02-05,20,12.269615702140337
2022-02-05,21,13.072638123932991
2022-02-05,22,13.718364877915489
2022-02-05,23,14.147771393636097
2022-02-06,0,14.687300614406208
2022-02-06,1,15.031730419372783
2022-02-06,2,15.651083864195677
2022-02-06,3,16.624721654716016
2022-02-06,4,18.190661658941547
2022-02-06,5,20.08822712470195
2022-02-06,6,20.63934089577782
2022-02-06,7,19.78704552281883
2022-02-06,8,17.990854405402782
2022-02-06,9,16.71519527476859
2022-02-06,10,15.293676234973296
2022-02-06,11,14.636346785845548
2022-02-06,12,13.8717451831324
2022-02-06,13,13.507321212926216
2022-02-06,14,13.241614073027916
2022-02-06,15,13.015866711796903
2022-02-06,16,13.02497461657041
2022-02-06,17,12.885716346787303
2022-02-06,18,13.018846154049337
2022-02-06,19,13.727332522861875
2022-02-06,20,14.522350288917437
2022-02-06,21,15.452589528830478
2022-02-06,22,16.38015289128337
2022-02-06,23,17.34947844440665
2022-02-07,0,17.947783562173726
2022-02-07,1,17.770856963484484
2022-02-07,2,18.304592024463016
2022-02-07,3,19.27634876366725
2022-02-07,4,21.504492803718787
2022-02-07,5,20.10228152923553
2022-02-07,6,15.79142954955152
2022-02-07,7,11.79443607704308
2022-02-07,8,10.577192730642652
2022-02-07,9,11.49710370582333
2022-02-07,10,11.942445063996061
2022-02-07,11,12.351035747991256
2022-02-07,12,12.402618486575932
2022-02-07,13,12.316350724861897
2022-02-07,14,11.070015158568639
2022-02-07,15,10.176613911613114
2022-02-07,16,9.915671513803781
2022-02-07,17,10.241019337801069
2022-02-07,18,11.611145758762316
2022-02-07,19,13.434116453338095
2022-02-07,20,14.573175756209398
2022-02-07,21,15.078841898812545
2022-02-07,22,15.826885012091314
2022-02-07,23,16.530832401246425
2022-02-08,0,17.16434138005719
2022-02-08,1,16.904559308933216
2022-02-08,2,17.709899524169895
2022-02-08,3,19.444550652809024
2022-02-08,4,21.447419349362562
2022-02-08,5,19.713092597285836
2022-02-08,6,15.39865410286472
2022-02-08,7,11.538831225818559
2022-02-08,8,10.671078337201346
2022-02-08,9,11.654236920014279
2022-02-08,10,11.997270095893535
2022-02-08,11,12.187437312219735
2022-02-08,12,12.31380784697169
2022-02-08,13,12.285939294580649
2022-02-08,14,11.150837084585927
2022-02-08,15,10.480312368136913
2022-02-08,16,10.219669667801746
2022-02-08,17,10.288148712301533
2022-02-08,18,11.216490817300071
2022-02-08,19,12.807754741424056
2022-02-08,20,14.178784454777905
2022-02-08,21,14.76585472086855
2022-02-08,22,15.644667327645948
2022-02-08,23,16.240715104435296
2022-02-09,0,16.73063781390058
2022-02-09,1,17.017950697467434
2022-02-09,2,17.901810751040664
2022-02-09,3,19.366404137027224
2022-02-09,4,21.625409625642547
2022-02-09,5,20.39381112902468
2022-02-09,6,15.617266823572583
2022-02-09,7,11.713075388243235
2022-02-09,8,10.846126520677162
2022-02-09,9,11.837212935474565
2022-02-09,10,12.293663903021478
2022-02-09,11,12.251460349061942
2022-02-09,12,12.212584768474725
2022-02-09,13,11.977327543123819
2022-02-09,14,10.869551282016104
2022-02-09,15,10.283831349132317
2022-02-09,16,10.109113577458357
2022-02-09,17,9.953237198146095
2022-02-09,18,10.85826071026854
2022-02-09,19,12.492305724660344
2022-02-09,20,14.071628308628307
2022-02-09,21,15.075819232177578
2022-02-09,22,15.5575493990304
2022-02-09,23,15.997115673730924
2022-02-10,0,16.368542484440052
2022-02-10,1,16.660833616841174
2022-02-10,2,17.519904433106888
2022-02-10,3,19.011835187715445
2022-02-10,4,21.841989153355925
2022-02-10,5,20.7269337617679
2022-02-10,6,15.90009120247813
2022-02-10,7,11.84627931221553
2022-02-10,8,10.756972995005476
2022-02-10,9,11.477454239855788
2022-02-10,10,12.214745317121716
2022-02-10,11,12.370617458556927
2022-02-10,12,12.435010855414435
2022-02-10,13,12.27408189436116
2022-02-10,14,10.972338132266648
2022-02-10,15,10.30366204797997
2022-02-10,16,10.199614052160555
2022-02-10,17,10.163320133462383
2022-02-10,18,10.684375812136391
2022-02-10,19,12.102452994915105
2022-02-10,20,13.402007151391793
2022-02-10,21,14.372658069347882
2022-02-10,22,14.93772083559549
2022-02-10,23,15.566327741084702
2022-02-11,0,15.86088341968634
2022-02-11,1,16.322295066740274
2022-02-11,2,17.00621599195512
2022-02-11,3,18.766730340723303
2022-02-11,4,22.385915360986587
2022-02-11,5,21.087246880565566
2022-02-11,6,16.597829521913933
2022-02-11,7,12.534151997348955
2022-02-11,8,11.738286948704236
2022-02-11,9,12.824954863925782
2022-02-11,10,12.90286944810584
2022-02-11,11,12.648411280833901
2022-02-11,12,12.462134236420289
2022-02-11,13,11.832805267839934
2022-02-11,14,10.37450334655172
2022-02-11,15,9.59042480500356
2022-02-11,16,9.577983877591368
2022-02-11,17,9.942965275946763
2022-02-11,18,10.610037221050176
2022-02-11,19,11.228133327450712
2022-02-11,20,12.2788798414025
2022-02-11,21,13.32019490257915
2022-02-11,22,13.614811602378488
2022-02-11,23,14.045631258227916
2022-02-12,0,14.554143877212335
2022-02-12,1,15.230047909567114
2022-02-12,2,15.885416817645247
2022-02-12,3,17.188022747350903
2022-02-12,4,19.171750953337835
2022-02-12,5,21.102924540013213
2022-02-12,6,20.89798111832789
2022-02-12,7,19.164981027291283
